Data from USB2G573481__10__13-39-02-643.txt Node

Date: Tue Dec 02 13:39:02 EST 2025
User: maryl
Spectrometer: USB2G57348
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 1,500000E-2
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 651
>>>>>Begin Spectral Data<<<<<
350	3
351	2,23
352	-0,46
353	-3,77
354	-1
355	0,25
356	0,93
357	-1,5
358	2,32
359	-0,3
360	-1,84
361	3,26
362	2,35
363	3,01
364	0,24
365	2,05
366	2,95
367	0,33
368	6,46
369	4,2
370	1,09
371	2,38
372	5,33
373	4,14
374	4,74
375	3,75
376	7,02
377	4,22
378	4,21
379	1,25
380	5,81
381	7,12
382	8,03
383	8,1
384	8,26
385	7,75
386	7,4
387	11,2
388	9,31
389	9,66
390	14,25
391	13,68
392	9,17
393	16,21
394	11,65
395	14,8
396	16,17
397	17,66
398	17,47
399	14,18
400	17,57
401	24,2
402	23,02
403	21,32
404	23,54
405	21,11
406	25,02
407	24,88
408	28,17
409	26,38
410	31,58
411	29,3
412	27,97
413	30,18
414	33,24
415	35,38
416	34,34
417	35,13
418	37,31
419	38,37
420	36,85
421	41,96
422	43,96
423	41,39
424	42,27
425	47,1
426	47,49
427	47,28
428	47,96
429	51,31
430	53,26
431	57,77
432	58,38
433	66,98
434	63,25
435	61,48
436	66,23
437	69,44
438	74,5
439	70,68
440	75,32
441	75,43
442	79,37
443	85,4
444	84,26
445	90,48
446	96,86
447	90,36
448	93,69
449	99,62
450	99,23
451	109,55
452	112,63
453	112,23
454	116,39
455	118,91
456	127,93
457	132,17
458	134,46
459	143,44
460	147,04
461	153,22
462	155,35
463	165,88
464	174,24
465	181,29
466	191,64
467	205,97
468	219
469	222,92
470	232,79
471	234,02
472	241,53
473	259,67
474	263,52
475	283,17
476	284,25
477	303,12
478	319,48
479	342,26
480	352,18
481	365,46
482	366,61
483	415,28
484	419,03
485	451,75
486	474,03
487	481,02
488	497,73
489	514,48
490	541,23
491	558,51
492	573,03
493	590,1
494	595,63
495	626,82
496	648,68
497	664,54
498	688,28
499	693,58
500	709,13
501	721,29
502	755,39
503	771,18
504	788,65
505	789,94
506	786,02
507	834,94
508	841,36
509	860,18
510	861,25
511	882,29
512	911,89
513	922,51
514	940,78
515	951,76
516	998,81
517	1002,72
518	1005,25
519	1043,73
520	1057,68
521	1062,87
522	1049,61
523	1083,13
524	1105,63
525	1116,36
526	1149,92
527	1215,46
528	1209,83
529	1232
530	1257,94
531	1256,16
532	1280,79
533	1296,33
534	1297,85
535	1328,09
536	1348,56
537	1371,3
538	1388,21
539	1409,72
540	1449,23
541	1460,31
542	1481,28
543	1482,41
544	1520,97
545	1555,93
546	1579,78
547	1606,86
548	1596,6
549	1641,65
550	1659,03
551	1632,49
552	1679,12
553	1673,32
554	1675,38
555	1717,86
556	1732,75
557	1749,19
558	1751,91
559	1772,54
560	1776,41
561	1806
562	1786,87
563	1809,2
564	1809,18
565	1822,7
566	1816,29
567	1850,29
568	1830,9
569	1848,68
570	1836,6
571	1875,45
572	1840,24
573	1802,81
574	1827,47
575	1788,19
576	1823,37
577	1865,93
578	1887,92
579	1873,45
580	1853,24
581	1867,62
582	1837,45
583	1869,7
584	1862,32
585	1848,92
586	1841,41
587	1863,8
588	1842,29
589	1843,63
590	1840,24
591	1855,32
592	1881,13
593	1884,48
594	1873,19
595	1882,02
596	1906,45
597	1931,57
598	1962
599	1938,12
600	1870,11
601	1909,9
602	1871,18
603	1956,88
604	2035,93
605	2002,39
606	2008,44
607	2024,8
608	2027,4
609	2040,39
610	2000,55
611	2031,78
612	2036,67
613	2032,01
614	2020,74
615	1983,71
616	2043,52
617	2026,63
618	2052,03
619	2055,72
620	2054,52
621	2052,99
622	2032,73
623	2034,34
624	2049,53
625	2026,43
626	2058,05
627	2035,65
628	2015,66
629	2003,68
630	1988,33
631	1996,38
632	2024,6
633	1999,45
634	1996,31
635	1999,03
636	1978,85
637	1927,32
638	1969,24
639	1944,38
640	1964,74
641	1918,7
642	1930,53
643	1913,24
644	1910,91
645	1900,91
646	1922,05
647	1905,45
648	1938,29
649	1912,07
650	1910,9
651	1880,76
652	1889,28
653	1902,54
654	1876,27
655	1867,48
656	1909,41
657	1898,7
658	1856,58
659	1863,93
660	1898,16
661	1880,52
662	1859,41
663	1860,81
664	1862,07
665	1856,06
666	1859,6
667	1866,16
668	1861,25
669	1863,48
670	1886,61
671	1859,46
672	1856,69
673	1860,08
674	1856,43
675	1841,73
676	1860,99
677	1878,72
678	1898,64
679	1919,23
680	1924,09
681	1901,44
682	1921,92
683	1935,39
684	1915,82
685	1884,72
686	1895,6
687	1891,76
688	1902,05
689	1921,09
690	1920,59
691	1886,62
692	1896,37
693	1885,79
694	1848,67
695	1848,64
696	1842,39
697	1843,32
698	1821,01
699	1807,34
700	1812,72
701	1821,05
702	1797,75
703	1795,54
704	1784,14
705	1783,47
706	1794,94
707	1774,47
708	1793,77
709	1746,94
710	1743,12
711	1698,96
712	1689,52
713	1686,45
714	1687,16
715	1690,88
716	1665,56
717	1664,32
718	1660,27
719	1625,17
720	1651,17
721	1619,39
722	1618,6
723	1610,21
724	1588,6
725	1569,26
726	1565,21
727	1566,67
728	1546,32
729	1506,71
730	1500,55
731	1508,83
732	1494,55
733	1471,74
734	1479,96
735	1445,6
736	1445,24
737	1441,17
738	1410,34
739	1415,27
740	1410,79
741	1372,14
742	1360,28
743	1344,35
744	1326,68
745	1338,77
746	1329,08
747	1309,12
748	1296,37
749	1270,4
750	1274,68
751	1262,72
752	1250,81
753	1238,5
754	1222,45
755	1213,37
756	1201,02
757	1171,81
758	1158,1
759	1153,93
760	1152,38
761	1123,33
762	1097,59
763	1108,17
764	1072,02
765	1035,67
766	1030,76
767	1045,57
768	1006,25
769	996,04
770	989,51
771	977,95
772	960,88
773	945,01
774	938,92
775	920,96
776	909,49
777	881,07
778	898,95
779	866
780	862,84
781	851,38
782	846,92
783	814,37
784	817,03
785	798,55
786	783,58
787	782,41
788	772,32
789	744,96
790	743,22
791	729,09
792	728,38
793	718,02
794	734,41
795	717,18
796	697,75
797	715,79
798	700,58
799	693,65
800	682,81
801	695,66
802	690,89
803	674,06
804	677,23
805	661,08
806	643,53
807	650,11
808	632,47
809	631,82
810	621,13
811	606,95
812	616,05
813	615,92
814	579,55
815	573,9
816	561,86
817	552,29
818	555,01
819	541,5
820	544,8
821	528,19
822	521,37
823	505,24
824	501,73
825	499,24
826	489,55
827	492,61
828	459,62
829	459,33
830	458,3
831	447,96
832	442,61
833	433,29
834	438,73
835	415,47
836	414,15
837	411,65
838	410,11
839	404,19
840	400,22
841	394,06
842	396,76
843	382,7
844	376,84
845	369,61
846	365,58
847	361,63
848	357,71
849	359,56
850	351,31
851	342,82
852	338,16
853	340,66
854	347,28
855	329,53
856	325,61
857	322,93
858	325,34
859	319,5
860	302,75
861	308,53
862	307,27
863	307,95
864	296,85
865	288,04
866	285,6
867	278,06
868	284,2
869	273,24
870	269,53
871	261,47
872	268,24
873	263,6
874	265,82
875	262,36
876	260,31
877	244,78
878	255,31
879	249,23
880	254,21
881	244,61
882	244,22
883	252,68
884	243,6
885	243,06
886	252,88
887	251,33
888	249,03
889	242,01
890	252,26
891	250,25
892	239,23
893	245,98
894	237,34
895	240,71
896	235,87
897	235,98
898	231,86
899	224,93
900	222,24
901	234,6
902	217,41
903	218,57
904	215,73
905	211,51
906	214,65
907	203,16
908	198,95
909	196,21
910	193,91
911	184,86
912	181,62
913	175,23
914	175,19
915	175,5
916	171,61
917	164,28
918	168,47
919	167,79
920	154,96
921	155,54
922	150,47
923	154,89
924	142,09
925	141,06
926	141,08
927	136,13
928	138,73
929	131,01
930	132,52
931	127,68
932	124,19
933	117,89
934	116,35
935	117,13
936	109,38
937	111,8
938	104,64
939	103,94
940	99,61
941	96,26
942	98,14
943	101,69
944	90,98
945	92,35
946	87,78
947	87,88
948	85,62
949	84,06
950	85,57
951	80,12
952	81,32
953	76,8
954	77,77
955	75,6
956	72,85
957	68,24
958	69,26
959	71,5
960	69,39
961	67,41
962	67,25
963	63,72
964	55,49
965	63,48
966	61,33
967	54,46
968	52,78
969	59,14
970	54,33
971	54,77
972	53,04
973	50,12
974	49,3
975	49,81
976	43,78
977	47,31
978	45,1
979	40,31
980	43,08
981	39
982	42,32
983	44,27
984	41,88
985	36,96
986	39,35
987	33,05
988	34,74
989	34,73
990	32,97
991	30,84
992	34,93
993	33,42
994	30,08
995	28,02
996	26,89
997	24,1
998	22,07
999	24,81
1000	25,19
